id,fullname,fullname-revised,name,name-revised
WOS:000286805200011,"Fortenberry, J. Dennis|Katz, Barry P.|Rosenman, Marc B.|Wang, Jane|Wiehe, Sarah E.","Fortenberry, J. Dennis|Katz, Barry P.|Rosenman, Marc B.|Wang, Jane|Wiehe, Sarah E.","Fortenberry, JD|Katz, BP|Rosenman, MB|Wang, J|Wiehe, SE","Fortenberry, JD|Katz, BP|Rosenman, MB|Wang, JN|Wiehe, SE"
WOS:000286884700178,"Aalsma, Matthew|Brown, James|Holloway, Evan|Suman, Phil","Aalsma, Matthew C.|Brown, James R.|Holloway, Evan D.|Suman, Phil","Aalsma, M|Brown, J|Holloway, E|Suman, P","Aalsma, MC|Brown, JR|Holloway, ED|Suman, P"
WOS:000286884700180,"Aalsma, Matthew|Doolittle, James|Pyle, Ian|Rosenman, Marc","Aalsma, Matthew C.|Dolittle, James|Pyle, Ian|Rosenman, Marc B.","Aalsma, M|Doolittle, J|Pyle, I|Rosenman, M","Aalsma, MC|Dolittle, J|Pyle, I|Rosenman, MB"
WOS:000287156200004,"Boehm, Stephen L., II|Linsenbardt, David N.|Melon, Laverne C.|Moore, Eileen M.","Boehm, Stephen L.|Linsenbardt, David N.|Melon, Laverne C.|Moore, Eileen M.","Boehm, SL|Linsenbardt, DN|Melon, LC|Moore, EM","Boehm, SL|Linsenbardt, DN|Melon, LC|Moore, EM"
WOS:000287409100016,"Embi, Peter J.|Janies, Daniel|Payne, Philip R. O.","Embi, Peter J.|Janies, Daniel|Payne, Philip R. O.","Embi, PJ|Janies, D|Payne, PRO","Embi, PJ|Janies, D|Payne, PRO"
WOS:000287479401172,"Alwell, Kathleen|Embi, Peter J.|Hoskins, David|Khoury, Jane|Kissela, Brett M.|Kleindorfer, Dawn|Moomaw, Charles J.|Witzke, Robert","Alwell, Kathleen|Embi, Peter J.|Hoskins, David|Khoury, Jane|Kissela, Brett M.|Kleindorfer, Dawn O.|Moomaw, Charles J.|Witzke, Robert A.","Alwell, K|Embi, PJ|Hoskins, D|Khoury, J|Kissela, BM|Kleindorfer, D|Moomaw, CJ|Witzke, R","Alwell, K|Embi, PJ|Hoskins, D|Khoury, J|Kissela, BM|Kleindorfer, DO|Moomaw, CJ|Witzke, RA"
WOS:000287661800027,"Baldwin, DeWitt C., Jr.|Cottingham, Ann H.|Frankel, Richard M.|Inui, Thomas S.|Litzelman, Debra K.|Mossbarger, David L.|Suchman, Anthony L.|Williamson, Penelope R.","Baldwin, DeWitt C., Jr.|Cottingham, Ann H.|Frankel, Richard M.|Inui, Thomas S.|Litzelman, Debra K.|Mossbarger, David L.|Suchman, Anthony L.|Williamson, Penelope R.","Baldwin, DC|Cottingham, AH|Frankel, RM|Inui, TS|Litzelman, DK|Mossbarger, DL|Suchman, AL|Williamson, PP","Baldwin, DC|Cottingham, AH|Frankel, RM|Inui, TS|Litzelman, DK|Mossbarger, DL|Suchman, AL|Williamson, PR"
WOS:000288149303454,"Alwell, Kathleen|Embi, Peter J.|Hoskins, Paul David|Khoury, Jane|Kissela, Brett M.|Kleindorfer, Dawn O.|Moomaw, Charles J.|Witzke, Robert","Alwell, Kathleen|Embi, Peter J.|Hoskins, Paul David|Khoury, Jane|Kissela, Brett M.|Kleindorfer, Dawn O.|Moomaw, Charles J.|Witzke, Robert A.","Alwell, K|Embi, PJ|Hoskins, PD|Khoury, J|Kissela, BM|Kleindorfer, DO|Moomaw, CJ|Witzke, R","Alwell, K|Embi, PJ|Hoskins, PD|Khoury, J|Kissela, BM|Kleindorfer, DO|Moomaw, CJ|Witzke, RA"
WOS:000288178900018,"Aalsma, Matthew C.|Blythe, Margaret J.|Harezlak, Jaroslaw|Rosenman, Marc B.|Tong, Yan|Wiehe, Sarah E.","Aalsma, Matthew C.|Blythe, Margaret J.|Harezlak, Jaroslaw|Rosenman, Marc B.|Tong, Yan|Wiehe, Sarah E.","Aalsma, MC|Blythe, MJ|Harezlak, J|Rosenman, MB|Tong, Y|Wiehe, SE","Aalsma, MC|Blythe, MJ|Harezlak, J|Rosenman, MB|Tong, Y|Wiehe, SE"
WOS:000288425800009,"D'Onofrio, Brian M.|Lahey, Benjamin B.","D'Onofrio, Brian M.|Lahey, Benjamin B.","D'Onofrio, BM|Lahey, BB","D'Onofrio, BM|Lahey, BB"
WOS:000289703600027,"Boehm, Stephen L., II|Melon, Laverne C.","Boehm, Stephen L.|Melon, Laverne C.","Boehm, SL|Melon, LC","Boehm, SL|Melon, LC"
WOS:000289740900003,"Class, Quetzal A.|D'Onofrio, Brian M.|Langstrom, Niklas|Lichtenstein, Paul","Class, Quetzal A.|D'Onofrio, Brian M.|Langstorm, Niklas|Lichtenstein, Paul","Class, QA|D'Onofrio, BM|Langstrom, N|Lichtenstein, P","Class, QA|D'Onofrio, BM|Langstrom, N|Lichtenstein, P"
WOS:000289799200003,"Rutkowski, Leslie A.|Steinfeldt, Jesse A.|Steinfeldt, Matthew C.|Vaughan, Ellen L.","Rutkowski, Leslie A.|Steinfeldt, Jesse A.|Steinfeldt, Matthew C.|Vaughan, Ellen L.","Rutkowski, LA|Steinfeldt, JA|Steinfeldt, MC|Vaughan, EL","Rutkowski, LA|Steinfeldt, JA|Steinfeldt, MC|Vaughan, EL"
WOS:000290083500008,"D'Onofrio, Brian M.|Ganiban, Jody M.|Lichtenstein, Paul|Neiderhiser, Jenae M.|Reiss, David|Schermerhorn, Alice C.|Spotts, Erica L.|Turkheimer, Eric","D'Onofrio, Brian M.|Ganiban, Jody M.|Lichtenstein, Paul|Neiderhiser, Jenae M.|Reiss, David|Schermerhorn, Alice C.|Spotts, Erica L.|Turkheimer, Eric","D'Onofrio, BM|Ganiban, JM|Lichtenstein, P|Neiderhiser, JM|Reiss, D|Schermerhorn, AC|Spotts, EL|Turkheimer, E","D'Onofrio, BM|Ganiban, JM|Lichtenstein, P|Neiderhiser, JM|Reiss, D|Schermerhorn, AC|Spotts, EL|Turkheimer, E"
WOS:000290139600024,"Seibt, Gustav","Seibt, Gustav","Seibt, G","Seibt, G"
WOS:000290595900009,"Andershed, Anna-Karin|D'Onofrio, Brian M.|Ganiban, Jody|Lichtenstein, Paul|Narusyte, Jurgita|Neiderhiser, Jenae M.|Reiss, David|Spotts, Erica","Andershed, Anna-Karin|D'Onofrio, Brian M.|Ganiban, Jody M.|Lichtenstein, Paul|Narusyte, Jurgita|Neiderhiser, Jenae M.|Reiss, David|Spotts, Erica L.","Andershed, AK|D'Onofrio, BM|Ganiban, J|Lichtenstein, P|Narusyte, J|Neiderhiser, JM|Reiss, D|Spotts, E","Andershed, AK|D'Onofrio, BM|Ganiban, JM|Lichtenstein, P|Narusyte, J|Neiderhiser, JM|Reiss, D|Spotts, EL"
WOS:000290785800012,"Dankoski, Mary E.|Palmer-Smith, Victoria|Welch, Julie L.|Wiehe, Sarah E.","Dankoski, Mary E.|Palmer-Smith, Victoria|Welch, Julie L.|Wiehe, Sarah E.","Dankoski, ME|Palmer-Smith, V|Welch, JL|Wiehe, SE","Dankoski, ME|Palmer-Smith, V|Welch, JL|Wiehe, SE"
WOS:000290804300438,"Boehm, S. L., II|Linsenbardt, D. N.|Vore, A. S.","Boehm, Stephen L.|Linsenbardt, David N.|Vore, A. S.","Boehm, SL|Linsenbardt, DN|Vore, AS","Boehm, SL|Linsenbardt, DN|Vore, AS"
WOS:000290804300446,"Boehm, S. L., II|Forrest, R. D.|Moore, E. M.|Nolan, Z. T.|Schneider, B. L.|Wray, K. N.","Boehm, Stephen L.|Forrest, R. D.|Moore, Eileen M.|Nolan, Zachary T.|Schneider, B. L.|Wray, Kevin N.","Boehm, SL|Forrest, RD|Moore, EM|Nolan, ZT|Schneider, BL|Wray, KN","Boehm, SL|Forrest, RD|Moore, EM|Nolan, ZT|Schneider, BL|Wray, KN"
WOS:000290804301246,"Boehm, S. L., II|Fritz, B. M.|Grahame, N. J.","Boehm, Stephen L.|Fritz, Brandon M.|Grahame, Nicholas J.","Boehm, SL|Fritz, BM|Grahame, NJ","Boehm, SL|Fritz, BM|Grahame, NJ"
WOS:000290804301414,"Boehm, S. L., II|Forrest, R. D.|Melon, L. C.|Moore, E. M.|Nolan, Z. T.|Schneider, B. L.|Wray, K. N.","Boehm, Stephen L.|Forrest, R. D.|Melon, Laverne C.|Moore, Eileen M.|Nolan, Zachary T.|Schneider, B. L.|Wray, Kevin N.","Boehm, SL|Forrest, RD|Melon, LC|Moore, EM|Nolan, ZT|Schneider, BL|Wray, KN","Boehm, SL|Forrest, RD|Melon, LC|Moore, EM|Nolan, ZT|Schneider, BL|Wray, KN"
WOS:000291854700006,"D'Onofrio, B. M.|Emery, R. E.|Harden, K. P.|Heath, A. C.|Madden, P. A. F.|Martin, N. G.|Singh, A. L.|Slutske, W. S.|Statham, D. J.|Turkheimer, E.","D'Onofrio, Brian M.|Emery, Robert E.|Harden, K. Paige|Heath, Andrew C.|Madden, Pamela A. F.|Martin, Nicholas G.|Singh, Amber L.|Slutske, Wendy S.|Statham, D. J.|Turkheimer, Eric","D'Onofrio, BM|Emery, RE|Harden, KP|Heath, AC|Madden, PAF|Martin, NG|Singh, AL|Slutske, WS|Statham, DJ|Turkheimer, E","D'Onofrio, BM|Emery, RE|Harden, KP|Heath, AC|Madden, PAF|Martin, NG|Singh, AL|Slutske, WS|Statham, DJ|Turkheimer, E"
WOS:000292109500007,"Boehm, Stephen L., II|Gigante, Eduardo D.|Griffin, Kevar D.|Linsenbardt, David N.|Moore, Eileen M.","Boehm, Stephen L.|Gigante, Eduardo D.|Griffin, Kevar D.|Linsenbardt, David N.|Moore, Eileen M.","Boehm, SL|Gigante, ED|Griffin, KD|Linsenbardt, DN|Moore, EM","Boehm, SL|Gigante, ED|Griffin, KD|Linsenbardt, DN|Moore, EM"
WOS:000292109500019,"Boehm, Stephen L., II|Melon, Laverne C.","Boehm, Stephen L.|Melon, Laverne C.","Boehm, SL|Melon, LC","Boehm, SL|Melon, LC"
WOS:000292509100003,"Efthimiadis, Efthimis N.|Embi, Peter J.|Hammond, Kenric W.|Hedeen, Ashley N.|Thielke, Stephen M.|Weir, Charlene R.","Efthimiadis, Efthimis N.|Embi, Peter J.|Hammond, Kenric W.|Hedeen, Ashley N.|Thielke, Stephen M.|Weir, Charlene R.","Efthimiadis, EN|Embi, PJ|Hammond, KW|Hedeen, AN|Thielke, SM|Weir, CR","Efthimiadis, EN|Embi, PJ|Hammond, KW|Hedeen, AN|Thielke, SM|Weir, CR"
WOS:000293099400010,"D'Onofrio, Brian M.|Langstrom, Niklas|Lichtenstein, Paul","D'Onofrio, Brian M.|Langstorm, Niklas|Lichtenstein, Paul","D'Onofrio, BM|Langstrom, N|Lichtenstein, P","D'Onofrio, BM|Langstrom, N|Lichtenstein, P"
WOS:000293265500005,"Aalsma, Matthew C.|Holloway, Evan D.|Luther, James B.|Reichert, Erica S.|Roth, Alexis M.","Aalsma, Matthew C.|Holloway, Evan D.|Luther, James B.|Reichert, Erica S.|Roth, Alexis M.","Aalsma, MC|Holloway, ED|Luther, JB|Reichert, ES|Roth, AM","Aalsma, MC|Holloway, ED|Luther, JB|Reichert, ES|Roth, AM"
WOS:000294573800010,"Bodenhamer, David J.|Comer, Karen Frederickson|Dixon, Brian E.|Grannis, Shaun|Wiehe, Sarah E.","Bodenhamer, David J.|Comer, Karen Frederickson|Dixon, Brian E.|Grannis, Shaun|Wiehe, Sarah E.","Bodenhamer, DJ|Comer, KF|Dixon, BE|Grannis, S|Wiehe, SE","Bodenhamer, DJ|Comer, KF|Dixon, BE|Grannis, S|Wiehe, SE"
WOS:000295326600035,"Class, Quetzal|D'Onofrio, Brian|Langstroem, Niklas|Lichtenstein, Paul","Class, Quetzal A.|D'Onofrio, Brian M.|Langstorm, Niklas|Lichtenstein, Paul","Class, Q|D'Onofrio, B|Langstrom, N|Lichtenstein, P","Class, QA|D'Onofrio, BM|Langstrom, N|Lichtenstein, P"
WOS:000295326600040,"Coyne, Claire|D'Onofrio, Brian|Langstrom, Niklas|Lichtenstein, Paul","Coyne, Claire A.|D'Onofrio, Brian M.|Langstorm, Niklas|Lichtenstein, Paul","Coyne, C|D'Onofrio, B|Langstrom, N|Lichtenstein, P","Coyne, CA|D'Onofrio, BM|Langstrom, N|Lichtenstein, P"
WOS:000295326600049,"D'Onofrio, Brian|Donahue, Kelly|Laongstrom, Niklas|Lichtenstein, Paul","D'Onofrio, Brian M.|Donahue, Kelly L.|Laongstrom, Niklas|Lichtenstein, Paul","D'Onofrio, B|Donahue, K|Laongstrom, N|Lichtenstein, P","D'Onofrio, BM|Donahue, KL|Laongstrom, N|Lichtenstein, P"
WOS:000295326600052,"D'Onofrio, Brian|Lahey, Benjamin|Larsson, Henrik|Rathouz, Paul|Van Hulle, Carol","D'Onofrio, Brian M.|Lahey, Benjamin B.|Larsson, Henrik|Rathouz, Paul J.|Van Hulle, Carol A.","D'Onofrio, B|Lahey, B|Larsson, H|Rathouz, P|Van Hulle, C","D'Onofrio, BM|Lahey, BB|Larsson, H|Rathouz, PJ|Van Hulle, CA"
WOS:000295326600057,"D'Onofrio, Brian|Ellingson, Jarrod|Langstrom, Niklas|Lichtenstein, Paul","D'Onofrio, Brian M.|Ellingson, Jarrod M.|Langstorm, Niklas|Lichtenstein, Paul","D'Onofrio, B|Ellingson, J|Langstrom, N|Lichtenstein, P","D'Onofrio, BM|Ellingson, JM|Langstrom, N|Lichtenstein, P"
WOS:000295326600066,"D'Onofrio, Brian|Frans, Emma|Hultman, Christina|Langstrom, Niklas|Lichtenstein, Paul","D'Onofrio, Brian M.|Frans, Emma|Hultman, Christina M.|Langstorm, Niklas|Lichtenstein, Paul","D'Onofrio, B|Frans, E|Hultman, C|Langstrom, N|Lichtenstein, P","D'Onofrio, BM|Frans, E|Hultman, CM|Langstrom, N|Lichtenstein, P"
WOS:000295326600107,"Anckarsater, Henrik|D'Onofrio, Brian|Larsson, Henrik|Lichtenstein, Paul|Sjolander, Arvid","Anckarsater, Henrik|D'Onofrio, Brian M.|Larsson, Henrik|Lichtenstein, Paul|Sjolander, Arvid","Anckarsater, H|D'Onofrio, B|Larsson, H|Lichtenstein, P|Sjolander, A","Anckarsater, H|D'Onofrio, BM|Larsson, H|Lichtenstein, P|Sjolander, A"
WOS:000295326600157,"Beasley, William|D'Onofrio, Brian|Johnson, Amber|Lahey, Benjamin|Rathouz, Paul|Rodgers, Joseph|Van Hulle, Carol|Waldman, Irwin","Beasley, William H.|D'Onofrio, Brian M.|Johnson, Amber|Lahey, Benjamin B.|Rathouz, Paul J.|Rodgers, Joseph L|Van Hulle, Carol A.|Waldman, Irwin D.","Beasley, W|D'Onofrio, B|Johnson, A|Lahey, B|Rathouz, P|Rodgers, J|Van Hulle, C|Waldman, I","Beasley, WH|D'Onofrio, BM|Johnson, A|Lahey, BB|Rathouz, PJ|Rodgers, JL|Van Hulle, CA|Waldman, ID"
WOS:000295326600174,"Beasley, William|D'Onofrio, Brian|Rodgers, Joseph|Van Hulle, Carol|Vaughan, Erikka","Beasley, William H.|D'Onofrio, Brian M.|Rodgers, Joseph L|Van Hulle, Carol A.|Vaughan, Erikka B.","Beasley, W|D'Onofrio, B|Rodgers, J|Van Hulle, C|Vaughan, E","Beasley, WH|D'Onofrio, BM|Rodgers, JL|Van Hulle, CA|Vaughan, EB"
WOS:000295404100018,"de Dios, Marcel A.|Kratz, Lisa M.|Steinfeldt, Jesse A.|Vaughan, Ellen L.","de Dios, Marcel A.|Kratz, Lisa M.|Steinfeldt, Jesse A.|Vaughan, Ellen L.","de Dios, MA|Kratz, LM|Steinfeldt, JA|Vaughan, EL","de Dios, MA|Kratz, LM|Steinfeldt, JA|Vaughan, EL"
WOS:000296210900005,"Seibt, Gustav","Seibt, Gustav","Seibt, G","Seibt, G"
WOS:000298665300010,"Embi, Peter J.|Tsevat, Joel","Embi, Peter J.|Tsevat, Joel","Embi, PJ|Tsevat, J","Embi, PJ|Tsevat, J"
WOS:000298961600010,"D'Onofrio, B. M.|Hultman, C.|Jundong, J.|Kuja-Halkola, R.|Langstrom, N.|Lichtenstein, Paul","D'Onofrio, Brian M.|Hultman, Christina M.|Jundong, J.|Kuja-Halkola, Ralf|Langstorm, Niklas|Lichtenstein, Paul","D'Onofrio, BM|Hultman, C|Jundong, J|Kuja-Halkola, R|Langstrom, N|Lichtenstein, P","D'Onofrio, BM|Hultman, CM|Jundong, J|Kuja-Halkola, R|Langstrom, N|Lichtenstein, P"
WOS:000299789600020,"Ayaya, Samwel O.|Braitstein, Paula|Gisore, Peter O.|Nyandiko, Winstone M.|Vreeman, Rachel C.|Wiehe, Sarah E.|Yoder, Rachel B.","Ayaya, Samuel O.|Braitstein, Paula|Gisore, Peter O.|Nyandiko, Winstone M.|Vreeman, Rachel C.|Wiehe, Sarah E.|Yoder, Rachel B.","Ayaya, SO|Braitstein, P|Gisore, PO|Nyandiko, WM|Vreeman, RC|Wiehe, SE|Yoder, RB","Ayaya, SO|Braitstein, P|Gisore, PO|Nyandiko, WM|Vreeman, RC|Wiehe, SE|Yoder, RB"
WOS:000300035300025,"Seibt, Gustav","Seibt, Gustav","Seibt, G","Seibt, G"
WOS:000300198500010,"D'Onofrio, Brian M.|Goodnight, Jackson A.|Lahey, Benjamin B.|Rathouz, Paul J.|Rodgers, Joseph L.|Van Hulle, Carol A.|Waldman, Irwin D.","D'Onofrio, Brian M.|Goodnight, Jackson A.|Lahey, Benjamin B.|Rathouz, Paul J.|Rodgers, Joseph L|Van Hulle, Carol A.|Waldman, Irwin D.","D'Onofrio, BM|Goodnight, JA|Lahey, BB|Rathouz, PJ|Rodgers, JL|Van Hulle, CA|Waldman, ID","D'Onofrio, BM|Goodnight, JA|Lahey, BB|Rathouz, PJ|Rodgers, JL|Van Hulle, CA|Waldman, ID"
WOS:000300243000191,"Aalsma, Matthew|Dolittle, James","Aalsma, Matthew C.|Dolittle, James","Aalsma, M|Dolittle, J","Aalsma, MC|Dolittle, J"
WOS:000301744400014,"Cnattingius, Sven|D'Onofrio, Brian M.|Hogberg, Lovisa|Iliadou, Anastasia N.|Langstrom, Niklas|Lundholm, Cecilia","Cnattingius, Sven|D'Onofrio, Brian M.|Hogberg, Lovisa|Iliadou, Anastasia N.|Langstorm, Niklas|Lundholm, Cecilia","Cnattingius, S|D'Onofrio, BM|Hogberg, L|Iliadou, AN|Langstrom, N|Lundholm, C","Cnattingius, S|D'Onofrio, BM|Hogberg, L|Iliadou, AN|Langstrom, N|Lundholm, C"
WOS:000301894500009,"Aalsma, Matthew C.|Blythe, Margaret J.|Gudonis, Lauren C.|Harezlak, Jaroslaw|Jarjoura, G. Roger|Rosenman, Marc B.|Tong, Yan","Aalsma, Matthew C.|Blythe, Margaret J.|Gudonis, Lauren C.|Harezlak, Jaroslaw|Jarjoura, G. Roger|Rosenman, Marc B.|Tong, Yan","Aalsma, MC|Blythe, MJ|Gudonis, LC|Harezlak, J|Jarjoura, GR|Rosenman, MB|Tong, Y","Aalsma, MC|Blythe, MJ|Gudonis, LC|Harezlak, J|Jarjoura, GR|Rosenman, MB|Tong, Y"
WOS:000302874200131,"Brooks, B. W.|Burgess, A.|Fortenberry, J. D.|Hoch, S.|Kwan, M. P.|Wiehe, S.|Wilson, J.","Brooks, B. W.|Burgess, Aaron W.|Fortenberry, J. Dennis|Hoch, Shawn C.|Kwan, Mei-Po|Wiehe, Sarah E.|Wilson, Jeffery S.","Brooks, BW|Burgess, A|Fortenberry, JD|Hoch, S|Kwan, MP|Wiehe, S|Wilson, J","Brooks, BW|Burgess, AW|Fortenberry, JD|Hoch, SC|Kwan, MP|Wiehe, SE|Wilson, JS"
WOS:000302874201052,"Fortenberry, J. D.|Rosenman, M.|Tu, W.|Wiehe, S.","Fortenberry, J. Dennis|Rosenman, Marc B.|Tu, Wanzhu|Wiehe, Sarah E.","Fortenberry, JD|Rosenman, M|Tu, W|Wiehe, S","Fortenberry, JD|Rosenman, MB|Tu, WZ|Wiehe, SE"
WOS:000302902600011,"Kratz, Lisa M.|Vaughan, Ellen L.","Kratz, Lisa M.|Vaughan, Ellen L.","Kratz, LM|Vaughan, EL","Kratz, LM|Vaughan, EL"
WOS:000303204803155,"Adeoye, Opeolu|Alwell, Kathleen|Embi, Peter|Ferioli, Simona|Flaherty, Matthew|Kelley, Brendan|Khatri, Pooja|Khoury, Jane|Kissela, Brett|Kleindorfer, Dawn|Lindsell, Christopher|Moomaw, Charles|Rademacher, Eric|Sucharew, Heidi|Woo, Daniel","Adeoye, Opeolu|Alwell, Kathleen|Embi, Peter J.|Ferioli, Simona|Flaherty, Matthew|Kelley, Brendan|Khatri, Pooja|Khoury, Jane|Kissela, Brett M.|Kleindorfer, Dawn O.|Lindsell, Christopher|Moomaw, Charles J.|Rademacher, Eric|Sucharew, Heidi|Woo, Daniel","Adeoye, O|Alwell, K|Embi, P|Ferioli, S|Flaherty, M|Kelley, B|Khatri, P|Khoury, J|Kissela, B|Kleindorfer, D|Lindsell, C|Moomaw, C|Rademacher, E|Sucharew, H|Woo, D","Adeoye, O|Alwell, K|Embi, PJ|Ferioli, S|Flaherty, M|Kelley, B|Khatri, P|Khoury, J|Kissela, BM|Kleindorfer, DO|Lindsell, C|Moomaw, CJ|Rademacher, E|Sucharew, H|Woo, D"
WOS:000303204804016,"Adeoye, Opeolu|Alwell, Kathleen|Embi, Peter|Ferioli, Simona|Flaherty, Matthew|Khatri, Pooja|Khoury, Jane|Kissela, Brett|Kleindorfer, Dawn|Lindsell, Christopher|Moomaw, Charles|Rademacher, Eric|Woo, Daniel","Adeoye, Opeolu|Alwell, Kathleen|Embi, Peter J.|Ferioli, Simona|Flaherty, Matthew|Khatri, Pooja|Khoury, Jane|Kissela, Brett M.|Kleindorfer, Dawn O.|Lindsell, Christopher|Moomaw, Charles J.|Rademacher, Eric|Woo, Daniel","Adeoye, O|Alwell, K|Embi, P|Ferioli, S|Flaherty, M|Khatri, P|Khoury, J|Kissela, B|Kleindorfer, D|Lindsell, C|Moomaw, C|Rademacher, E|Woo, D","Adeoye, O|Alwell, K|Embi, PJ|Ferioli, S|Flaherty, M|Khatri, P|Khoury, J|Kissela, BM|Kleindorfer, DO|Lindsell, C|Moomaw, CJ|Rademacher, E|Woo, D"
WOS:000303204804017,"Adeoye, Opeolu|Alwell, Kathleen|Embi, Peter|Ferioli, Simona|Flaherty, Matthew|Kelley, Brendan|Khatri, Pooja|Khoury, Jane|Kissela, Brett|Kleindorfer, Dawn|Lindsell, Christopher|Moomaw, Charles|Rademacher, Eric|Sucharew, Heidi|Woo, Daniel","Adeoye, Opeolu|Alwell, Kathleen|Embi, Peter J.|Ferioli, Simona|Flaherty, Matthew|Kelley, Brendan|Khatri, Pooja|Khoury, Jane|Kissela, Brett M.|Kleindorfer, Dawn O.|Lindsell, Christopher|Moomaw, Charles J.|Rademacher, Eric|Sucharew, Heidi|Woo, Daniel","Adeoye, O|Alwell, K|Embi, P|Ferioli, S|Flaherty, M|Kelley, B|Khatri, P|Khoury, J|Kissela, B|Kleindorfer, D|Lindsell, C|Moomaw, C|Rademacher, E|Sucharew, H|Woo, D","Adeoye, O|Alwell, K|Embi, PJ|Ferioli, S|Flaherty, M|Kelley, B|Khatri, P|Khoury, J|Kissela, BM|Kleindorfer, DO|Lindsell, C|Moomaw, CJ|Rademacher, E|Sucharew, H|Woo, D"
WOS:000303388500017,"Boehm, Stephen L., II|Linsenbardt, David N.","Boehm, Stephen L.|Linsenbardt, David N.","Boehm, SL|Linsenbardt, DN","Boehm, SL|Linsenbardt, DN"
WOS:000303487700016,"Aalsma, Matthew C.|Azzouz, Faouzi|Carpentier, Melissa Y.|Fortenberry, J. Dennis","Aalsma, Matthew C.|Azzouz, Faouzi|Carpentier, Melissa Y.|Fortenberry, J. Dennis","Aalsma, MC|Azzouz, F|Carpentier, MY|Fortenberry, JD","Aalsma, MC|Azzouz, F|Carpentier, MY|Fortenberry, JD"
WOS:000303694800011,"Embi, Peter J.|Jackson, Rebecca D.|Kitzmiller, Joseph P.|Manickam, Kandamurugu|Marsh, Clay B.|Phelps, Mitch A.|Sadee, Wolfgang|Sweet, Kevin M.","Embi, Peter J.|Jackson, Rebecca D.|Kitzmiller, Joseph P.|Manickam, Kandamurugu|Marsh, Clay B.|Phelps, Mitch A.|Sadee, Wolfgang|Sweet, Kevin M.","Embi, PJ|Jackson, RD|Kitzmiller, JP|Manickam, K|Marsh, CB|Phelps, MA|Sadee, W|Sweet, KM","Embi, PJ|Jackson, RD|Kitzmiller, JP|Manickam, K|Marsh, CB|Phelps, MA|Sadee, W|Sweet, KM"
WOS:000304441500018,"D'Onofrio, B. M.|Goodnight, J. A.|Lahey, B. B.|Rathouz, P. J.|Van Hulle, C. A.","D'Onofrio, Brian M.|Goodnight, Jackson A.|Lahey, Benjamin B.|Rathouz, Paul J.|Van Hulle, Carol A.","D'Onofrio, BM|Goodnight, JA|Lahey, BB|Rathouz, PJ|Van Hulle, CA","D'Onofrio, BM|Goodnight, JA|Lahey, BB|Rathouz, PJ|Van Hulle, CA"
WOS:000304441500019,"D'Onofrio, B. M.|Ellingson, J. M.|Langstrom, N.|Lichtenstein, P.|Rickert, M. E.","D'Onofrio, Brian M.|Ellingson, Jarrod M.|Langstorm, Niklas|Lichtenstein, Paul|Rickert, Martin","D'Onofrio, BM|Ellingson, JM|Langstrom, N|Lichtenstein, P|Rickert, ME","D'Onofrio, BM|Ellingson, JM|Langstrom, N|Lichtenstein, P|Rickert, ME"
WOS:000304806000055,"Boehm, S. L., II|Kasten, C. R.|Linsenbardt, D. N.|Melon, L. C.|Vore, A. S.","Boehm, Stephen L.|Kasten, Chelsea R.|Linsenbardt, David N.|Melon, Laverne C.|Vore, A. S.","Boehm, SL|Kasten, CR|Linsenbardt, DN|Melon, LC|Vore, AS","Boehm, SL|Kasten, CR|Linsenbardt, DN|Melon, LC|Vore, AS"
WOS:000304806000330,"Boehm, S. L., II|Linsenbardt, D. N.|Vore, A. S.","Boehm, Stephen L.|Linsenbardt, David N.|Vore, A. S.","Boehm, SL|Linsenbardt, DN|Vore, AS","Boehm, SL|Linsenbardt, DN|Vore, AS"
WOS:000304806001002,"Boehm, Stephen L., II|Melon, Laverne C.|Stahl, Ryan Michael","Boehm, Stephen L.|Melon, Laverne C.|Stahl, Ryan Michael","Boehm, SL|Melon, LC|Stahl, RM","Boehm, SL|Melon, LC|Stahl, RM"
WOS:000304806001284,"Boehm, Stephen L., III|Melon, Laverne C.|Nolan, Zachary T.","Boehm, Stephen L.|Melon, Laverne C.|Nolan, Zachary T.","Boehm, SL|Melon, LC|Nolan, ZT","Boehm, SL|Melon, LC|Nolan, ZT"
WOS:000304806001285,"Boehm, S. L., III|Fritz, B. M.","Boehm, Stephen L.|Fritz, Brandon M.","Boehm, SL|Fritz, BM","Boehm, SL|Fritz, BM"
WOS:000305077100001,"Dubey, Anil|Embi, Peter J.|Harris, Paul A.|Keogh, Diane|Murphy, Shawn N.|Richter, Brent G.|Tcheng, James E.|Turisco, Fran|Weber, Griffin M.","Dubey, Anil|Embi, Peter J.|Harris, Paul A.|Keogh, Diane|Murphy, Shawn N.|Richter, Brent G.|Tcheng, James E.|Turisco, Fran|Weber, Griffin M.","Dubey, A|Embi, PJ|Harris, PA|Keogh, D|Murphy, SN|Richter, BG|Tcheng, JE|Turisco, F|Weber, GM","Dubey, A|Embi, PJ|Harris, PA|Keogh, D|Murphy, SN|Richter, BG|Tcheng, JE|Turisco, F|Weber, GM"
